field_186047_b,paletteResizer,2,
field_186048_c,bits,2,
field_186055_e,dataFixer,2,
field_186064_g,dragonFightManager,2,
field_186074_d,id,2,
field_186075_e,name,2,
field_186076_f,suffix,2,
field_186077_g,clazz,2,
field_186107_a,LOGGER,2,
field_186108_b,VALID_PLAYER,2,
field_186109_c,bossInfo,2,
field_186110_d,world,2,
field_186111_e,gateways,2,
field_186112_f,portalPattern,2,
field_186113_g,ticksSinceDragonSeen,2,
field_186114_h,aliveCrystals,2,
field_186115_i,ticksSinceCrystalsScanned,2,
field_186116_j,ticksSinceLastPlayerScan,2,
field_186117_k,dragonKilled,2,
field_186118_l,previouslyKilled,2,
field_186119_m,dragonUniqueId,2,
field_186120_n,scanForLegacyFight,2,
field_186121_o,exitPortalLocation,2,
field_186122_p,respawnState,2,
field_186123_q,respawnStateTicks,2,
field_186124_r,crystals,2,
field_186126_a,BLK_LAVA,2,
field_186127_b,BLK_AIR,2,
field_186128_c,BLK_SANDSTONE,2,
field_186129_d,BLK_RED_SANDSTONE,2,
field_186130_a,AIR,2,
field_186131_a,citySpacing,2,
field_186132_b,minCitySeparation,2,
field_186133_d,endProvider,2,
field_186134_b,SPAWN_BIOMES,2,
field_186135_a,FLOWING_LAVA,2,
field_186136_b,AIR,2,
field_186139_a,END_PODIUM_LOCATION,2,
field_186140_b,END_PODIUM_CHUNK_POS,2,
field_186141_c,activePortal,2,
field_186145_a,crystalInvulnerable,2,
field_186146_b,spike,2,
field_186147_c,beamTarget,2,
field_186155_a,centerX,2,
field_186156_b,centerZ,2,
field_186157_c,radius,2,
field_186158_d,height,2,
field_186159_e,guarded,2,
field_186160_f,topBoundingBox,2,
field_186163_c,isSizeable,2,
field_186168_b,mirror,2,
field_186169_c,rotation,2,
field_186170_e,IGLOO_TOP_ID,2,
field_186171_f,IGLOO_MIDDLE_ID,2,
field_186172_g,IGLOO_BOTTOM_ID,2,
field_186176_a,template,2,
field_186177_b,placeSettings,2,
field_186178_c,templatePosition,2,
field_186179_d,DEFAULT_PLACE_SETTINGS,2,
field_186181_d,pieceName,2,
field_186182_e,rotation,2,
field_186183_f,overwrite,2,
field_186186_a,shipCreated,2,
field_186202_b,OVERWRITE,2,
field_186203_c,INSERT,2,
field_186204_d,HOUSE_TOWER_GENERATOR,2,
field_186205_e,TOWER_BRIDGES,2,
field_186206_f,TOWER_GENERATOR,2,
field_186207_g,TOWER_BRIDGE_GENERATOR,2,
field_186208_h,FAT_TOWER_BRIDGES,2,
field_186209_i,FAT_TOWER_GENERATOR,2,
field_186210_e,trackingPosition,2,
field_186228_a,mirror,2,
field_186229_b,rotation,2,
field_186230_c,ignoreEntities,2,
field_186231_d,replacedBlock,2,the type of block in the world that will get replaced by the structure
field_186232_e,chunk,2,the chunk the structure is within
field_186233_f,boundingBox,2,the bounds the structure is contained within
field_186234_g,ignoreStructureBlock,2,
field_186240_a,templates,2,
field_186241_b,baseFolder,2,the folder in the assets folder where the structure templates are found.
field_186242_a,pos,2,the position the block is to be generated to
field_186243_b,blockState,2,The type of block in this particular spot in the structure.
field_186244_c,tileentityData,2,NBT data for the tileentity
field_186247_a,pos,2,the position the entity is will be generated to
field_186248_b,blockPos,2,None
field_186249_c,entityData,2,the serialized NBT data of the entity in the structure
field_186270_a,blocks,2,blocks in the structure
field_186271_b,entities,2,entities in the structure
field_186272_c,size,2,size of the structure
field_186273_d,author,2,The author of this template.
field_186284_j,distanceFromOrigin,2,
field_186285_k,cost,2,
field_186286_l,costMalus,2,
field_186287_m,nodeType,2,
field_186307_r,priority,2,
field_186312_b,openSet,2,
field_186313_c,closedSet,2,
field_186314_d,target,0,
field_186326_b,entity,2,
field_186337_b,closedSet,2,
field_186338_a,data,2,
field_186341_a,dataFixer,2,
field_186342_h,structureTemplateManager,2,
field_186348_N,dimensionData,2,
field_186349_b,versionName,2,
field_186350_c,versionId,2,
field_186351_d,versionSnapshot,2,
field_186354_b,dataFixer,2,
field_186358_i,versionName,0,
field_186359_j,versionId,0,
field_186360_k,versionSnapshot,0,
field_186364_c,weight,2,
field_186365_d,quality,2,
field_186366_e,conditions,2,
field_186368_a,item,2,
field_186369_b,functions,2,
field_186371_a,table,2,
field_186376_aa,ENTITIES_SHEEP_BLACK,2,
field_186377_ab,ENTITIES_BAT,2,
field_186378_ac,ENTITIES_SLIME,2,
field_186379_ad,ENTITIES_MAGMA_CUBE,2,
field_186380_ae,ENTITIES_GHAST,2,
field_186381_af,ENTITIES_SQUID,2,
field_186382_ag,ENTITIES_ENDERMITE,2,
field_186383_ah,ENTITIES_ZOMBIE,2,
field_186384_ai,ENTITIES_ZOMBIE_PIGMAN,2,
field_186385_aj,ENTITIES_SKELETON,2,
field_186386_ak,ENTITIES_WITHER_SKELETON,2,
field_186387_al,GAMEPLAY_FISHING,2,
field_186388_am,GAMEPLAY_FISHING_JUNK,2,
field_186389_an,GAMEPLAY_FISHING_TREASURE,2,
field_186390_ao,GAMEPLAY_FISHING_FISH,2,
field_186391_ap,LOOT_TABLES,2,
field_186392_aq,READ_ONLY_LOOT_TABLES,2,
field_186393_A,ENTITIES_RABBIT,2,
field_186394_B,ENTITIES_CHICKEN,2,
field_186395_C,ENTITIES_PIG,2,
field_186396_D,ENTITIES_HORSE,2,
field_186397_E,ENTITIES_ZOMBIE_HORSE,2,
field_186398_F,ENTITIES_SKELETON_HORSE,2,
field_186399_G,ENTITIES_COW,2,
field_186400_H,ENTITIES_MUSHROOM_COW,2,
field_186401_I,ENTITIES_WOLF,2,
field_186402_J,ENTITIES_OCELOT,2,
field_186403_K,ENTITIES_SHEEP,2,
field_186404_L,ENTITIES_SHEEP_WHITE,2,
field_186405_M,ENTITIES_SHEEP_ORANGE,2,
field_186406_N,ENTITIES_SHEEP_MAGENTA,2,
field_186407_O,ENTITIES_SHEEP_LIGHT_BLUE,2,
field_186408_P,ENTITIES_SHEEP_YELLOW,2,
field_186409_Q,ENTITIES_SHEEP_LIME,2,
field_186410_R,ENTITIES_SHEEP_PINK,2,
field_186411_S,ENTITIES_SHEEP_GRAY,2,
field_186412_T,ENTITIES_SHEEP_SILVER,2,
field_186413_U,ENTITIES_SHEEP_CYAN,2,
field_186414_V,ENTITIES_SHEEP_PURPLE,2,
field_186415_W,ENTITIES_SHEEP_BLUE,2,
field_186416_X,ENTITIES_SHEEP_BROWN,2,
field_186417_Y,ENTITIES_SHEEP_GREEN,2,
field_186418_Z,ENTITIES_SHEEP_RED,2,
field_186419_a,EMPTY,2,
field_186420_b,CHESTS_SPAWN_BONUS_CHEST,2,
field_186421_c,CHESTS_END_CITY_TREASURE,2,
field_186422_d,CHESTS_SIMPLE_DUNGEON,2,
field_186423_e,CHESTS_VILLAGE_BLACKSMITH,2,
field_186424_f,CHESTS_ABANDONED_MINESHAFT,2,
field_186425_g,CHESTS_NETHER_BRIDGE,2,
field_186426_h,CHESTS_STRONGHOLD_LIBRARY,2,
field_186427_i,CHESTS_STRONGHOLD_CROSSING,2,
field_186428_j,CHESTS_STRONGHOLD_CORRIDOR,2,
field_186429_k,CHESTS_DESERT_PYRAMID,2,
field_186430_l,CHESTS_JUNGLE_TEMPLE,2,
field_186431_m,CHESTS_IGLOO_CHEST,2,
field_186432_n,ENTITIES_WITCH,2,
field_186433_o,ENTITIES_BLAZE,2,
field_186434_p,ENTITIES_CREEPER,2,
field_186435_q,ENTITIES_SPIDER,2,
field_186436_r,ENTITIES_CAVE_SPIDER,2,
field_186437_s,ENTITIES_GIANT,2,
field_186438_t,ENTITIES_SILVERFISH,2,
field_186439_u,ENTITIES_ENDERMAN,2,
field_186440_v,ENTITIES_GUARDIAN,2,
field_186441_w,ENTITIES_ELDER_GUARDIAN,2,
field_186442_x,ENTITIES_SHULKER,2,
field_186443_y,ENTITIES_IRON_GOLEM,2,
field_186444_z,ENTITIES_SNOWMAN,2,
field_186453_a,lootEntries,2,
field_186454_b,poolConditions,2,
field_186455_c,rolls,2,
field_186456_d,bonusRolls,2,
field_186464_a,EMPTY_LOOT_TABLE,2,
field_186465_b,LOGGER,2,
field_186466_c,pools,2,
field_186474_a,world,2,
field_186475_b,luck,2,
field_186476_c,lootedEntity,2,
field_186477_d,player,2,
field_186478_e,damageSource,2,
field_186488_d,targetType,2,
field_186498_a,luck,2,
field_186499_b,world,2,
field_186500_c,lootTableManager,2,
field_186501_d,lootedEntity,2,
field_186502_e,player,2,
field_186503_f,damageSource,2,
field_186504_g,lootTables,2,
field_186514_a,min,2,
field_186515_b,max,2,
field_186525_a,LOGGER,2,
field_186526_b,GSON_INSTANCE,2,
field_186527_c,registeredLootTables,2,
field_186528_d,baseFolder,2,
field_186533_a,lootTableLocation,2,
field_186534_b,functionClass,2,
field_186555_a,conditions,2,
field_186557_a,LOGGER,2,
field_186558_b,enchantments,2,
field_186560_a,LOGGER,2,
field_186561_b,modifiers,2,
field_186563_a,count,2,
field_186565_a,LOGGER,2,
field_186566_b,damageRange,2,
field_186568_a,countRange,2,
field_186570_a,tag,2,
field_186572_a,LOGGER,2,
field_186573_b,metaRange,2,
field_186574_a,LOGGER,2,
field_186577_a,randomLevel,2,
field_186578_b,isTreasure,2,
field_186584_a,NAME_TO_SERIALIZER_MAP,2,
field_186585_b,CLASS_TO_SERIALIZER_MAP,2,
field_186596_a,modifierName,2,
field_186597_b,attributeName,2,
field_186598_c,operation,2,
field_186599_d,amount,2,
field_186600_e,uuid,2,
field_186601_f,slots,2,
field_186606_a,lootTableLocation,2,
field_186607_b,conditionClass,2,
field_186620_a,inverse,2,
field_186623_a,properties,2,
field_186624_b,target,2,
field_186627_a,chance,2,
field_186628_b,lootingMultiplier,2,
field_186630_a,chance,2,
field_186634_a,scores,2,
field_186635_b,target,2,
field_186642_a,NAME_TO_SERIALIZER_MAP,2,
field_186643_b,CLASS_TO_SERIALIZER_MAP,2,
field_186647_a,NAME_TO_SERIALIZER_MAP,2,
field_186648_b,CLASS_TO_SERIALIZER_MAP,2,
field_186653_a,name,2,
field_186654_b,propertyClass,2,
field_186659_a,onFire,2,
field_186680_a,ZERO,2,
field_186683_l,collisionRule,2,
field_186685_c,dirtyRunnables,2,
field_186693_e,name,2,
field_186694_f,id,2,
field_186695_g,nameMap,2,
field_186697_g,nameMap,2,
field_186698_h,FOOD,2,
field_186699_i,AIR,2,
field_186700_j,ARMOR,2,
field_186701_k,XP,2,
field_186702_l,LEVEL,2,
field_186713_aK,ATTACK_INDICATORS,0,
field_186714_aM,soundLevels,0,
field_186715_A,mainHand,0,
field_186716_M,attackIndicator,0,
field_186717_N,showSubtitles,0,
field_186718_X,keyBindSwapHands,0,
field_186725_a,mapBlockColors,0,
field_186732_a,mapItemColors,0,
field_186749_a,name,2,
field_186750_b,percent,2,
field_186751_c,color,2,
field_186752_d,overlay,2,
field_186753_e,darkenSky,2,
field_186754_f,playEndBossMusic,2,
field_186755_g,createFog,2,
field_186756_h,uniqueId,2,
field_186762_h,players,2,
field_186763_i,readOnlyPlayers,2,
field_186764_j,visible,2,
field_186766_h,rawPercent,0,
field_186767_i,percentSetTime,0,
field_186780_a,LOGGER,0,
field_186781_b,DATE_FORMAT,0,
field_186782_c,ICON_MISSING,0,
field_186783_d,ICON_OVERLAY_LOCATION,0,
field_186784_e,client,0,
field_186785_f,worldSelScreen,0,
field_186786_g,worldSummary,0,
field_186787_h,iconLocation,0,
field_186788_i,containingListSel,0,
field_186789_j,iconFile,0,
field_186790_k,icon,0,
field_186791_l,lastClickTime,0,
field_186797_u,LOGGER,0,
field_186798_v,worldSelectionObj,0,
field_186799_w,entries,0,
field_186800_x,selectedIdx,0,Index to the currently selected world
field_186802_b,values,2,
field_186817_a,EMPTY,2,
field_186818_b,values,2,
field_186819_c,intKeys,2,
field_186820_d,byId,2,
field_186821_e,nextFreeIndex,2,
field_186822_f,mapSize,2,
field_186828_b,subtitle,0,
field_186829_c,startTime,0,
field_186830_d,location,0,
field_186837_Z,BY_NAME,2,
field_186844_a,textField,0,The {@link GuiTextField} that is backing this {@link TabCompleter}
field_186845_b,hasTargetBlock,0,
field_186846_c,didComplete,0,
field_186847_d,requestedCompletions,0,
field_186848_e,completionIdx,0,
field_186849_f,completions,0,
field_186853_g,clientInstance,0,The instance of the Minecraft client
field_186883_b,uniqueId,2,
field_186894_b,uniqueId,2,
field_186896_b,uniqueId,2,
field_186911_a,uniqueId,2,
field_186912_b,operation,2,
field_186913_c,name,2,
field_186914_d,percent,2,
field_186915_e,color,2,
field_186916_f,overlay,2,
field_186917_g,darkenSky,2,
field_186918_h,playEndBossMusic,2,
field_186919_i,createFog,2,
field_186923_a,item,2,
field_186924_b,ticks,2,
field_186933_b,category,2,
field_186934_c,x,2,
field_186935_d,y,2,
field_186936_e,z,2,
field_186937_f,volume,2,
field_186938_g,pitch,2,
field_186942_a,x,2,
field_186943_b,z,2,
field_186948_c,availableSections,2,
field_186949_d,buffer,2,
field_186950_c,trackingPosition,2,
field_186960_a,x,2,
field_186961_b,y,2,
field_186962_c,z,2,
field_186963_d,yaw,2,
field_186964_e,pitch,2,
field_186966_g,teleportId,2,
field_186973_a,entityId,2,
field_186974_b,passengerIds,2,
field_186976_f,collisionRule,2,
field_186979_a,sound,2,
field_186980_b,category,2,
field_186985_e,flags,2,
field_186988_a,telportId,2,
field_186990_b,hasTargetBlock,2,
field_186992_f,mainHand,2,
field_186995_d,hand,2,
field_187007_a,x,2,
field_187008_b,y,2,
field_187009_c,z,2,
field_187010_d,yaw,2,
field_187011_e,pitch,2,
field_187015_a,left,2,
field_187016_b,right,2,
field_187019_a,hand,2,
field_187027_c,hand,2,
field_187029_a,hand,2,
field_187050_f,bit,2,
field_187053_c,versionType,0,"Defaults to ""release"""
field_187057_b,paddles,0,
field_187058_c,noWater,0,Part of the model rendered to make it seem like there's no water in the boat
field_187059_d,patchList,0,
field_187060_a,rightWing,0,
field_187061_b,leftWing,0,
field_187063_a,plate,0,
field_187064_b,handle,0,
field_187066_a,head,0,
field_187067_b,base,0,
field_187068_c,lid,0,
field_187069_a,renderer,0,
field_187070_a,head,0,
field_187071_b,jaw,0,
field_187075_l,leftArmPose,0,
field_187076_m,rightArmPose,0,
field_187107_a,playerTextures,0,
field_187119_C,particleTexture,0,
field_187120_G,boundingBox,0,
field_187121_a,EMPTY_AABB,0,
field_187122_b,world,0,
field_187123_c,prevPosX,0,
field_187124_d,prevPosY,0,
field_187125_e,prevPosZ,0,
field_187126_f,posX,0,
field_187127_g,posY,0,
field_187128_h,posZ,0,
field_187129_i,motionX,0,
field_187130_j,motionY,0,
field_187131_k,motionZ,0,
field_187132_l,onGround,0,
field_187133_m,isExpired,0,
field_187134_n,width,0,
field_187135_o,height,0,
field_187136_p,rand,0,
field_187137_a,SWEEP_TEXTURE,0,
field_187138_G,VERTEX_FORMAT,0,
field_187139_H,life,0,
field_187140_I,lifeTime,0,
field_187141_J,textureManager,0,
field_187142_K,size,0,
field_187143_a,oSize,0,
field_187144_G,hasHitGround,0,
field_187147_a,textureIdx,0,"The base texture index. The texture index starts at this + (numAgingFrames - 1), and works its way down to this number as the particle decays."
field_187148_G,numAgingFrames,0,How many different textures there are to progress through as the particle decays
field_187149_H,yAccel,0,"Added to the ySpeed every tick. Usually a small (thousandths), negative value."
field_187150_I,fadeTargetRed,0,The red value to drift toward
field_187151_J,fadeTargetGreen,0,The green value to drift toward
field_187152_K,fadeTargetBlue,0,The blue value to drift toward
field_187153_L,fadingColor,0,True if setColorFade has been called
field_187157_a,id,2,
field_187158_b,serializer,2,
field_187191_a,BYTE,2,
field_187192_b,VARINT,2,
field_187193_c,FLOAT,2,
field_187194_d,STRING,2,
field_187195_e,TEXT_COMPONENT,2,
field_187196_f,OPTIONAL_ITEM_STACK,2,
field_187197_g,OPTIONAL_BLOCK_STATE,2,
field_187198_h,BOOLEAN,2,
field_187199_i,ROTATIONS,2,
field_187200_j,BLOCK_POS,2,
field_187201_k,OPTIONAL_BLOCK_POS,2,
field_187202_l,FACING,2,
field_187203_m,OPTIONAL_UNIQUE_ID,2,
field_187204_n,REGISTRY,2,
field_187211_a,key,2,
field_187212_b,value,2,
field_187213_c,dirty,2,
field_187232_a,NEXT_ID_MAP,2,
field_187233_b,entity,2,The entity that this data manager is for.
field_187234_c,entries,2,
field_187235_d,lock,2,
field_187236_e,empty,2,
field_187237_f,dirty,2,
field_187241_h,queueEntityFX,0,
field_187255_c,forwardKeyDown,0,
field_187256_d,backKeyDown,0,
field_187257_e,leftKeyDown,0,
field_187258_f,rightKeyDown,0,
field_187262_f,maxRange,2,
field_187263_w,passengers,2,
field_187281_a,LOGGER,2,
field_187282_b,playerChunkMap,2,
field_187283_c,players,2,
field_187284_d,pos,2,
field_187285_e,changedBlocks,2,
field_187286_f,chunk,2,
field_187287_g,changes,2,
field_187288_h,changedSectionFilter,2,
field_187289_i,lastUpdateInhabitedTime,2,
field_187290_j,sentToPlayers,2,
field_187308_a,NOT_SPECTATOR,2,
field_187309_b,CAN_GENERATE_CHUNKS,2,
field_187310_g,pendingSendToPlayers,2,
field_187311_h,entriesWithoutChunks,2,"List of player instances whose chunk field is unassigned, and need the chunk at their pos to be loaded."
field_187312_l,sortMissingChunks,2,
field_187313_m,sortSendToPlayers,2,
field_187316_a,LOGGER,0,
field_187318_g,modelShield,0,
field_187322_c,onlineMode,2,
field_187323_g,profileRepo,2,
field_187328_d,mode,0,
field_187345_o,factor,0,
field_187351_d,capabilityId,0,The capability ID of this {@link FogMode}
field_187370_q,opcode,0,
field_187395_p,factor,0,
field_187450_a,BUF_FLOAT_16,0,
field_187451_b,BUF_FLOAT_4,0,
field_187467_d,itemStackMainHand,0,
field_187468_e,itemStackOffHand,0,
field_187469_f,equippedProgressMainHand,0,
field_187470_g,prevEquippedProgressMainHand,0,
field_187471_h,equippedProgressOffHand,0,
field_187472_i,prevEquippedProgressOffHand,0,
field_187479_a,cacheMap,0,
field_187480_b,cacheResourceLocation,0,
field_187481_c,cacheResourceBase,0,
field_187482_d,cacheId,0,
field_187483_a,lastUseMillis,0,
field_187484_b,textureLocation,0,
field_187485_b,SHIELD_DESIGNS,0,An array of all the shield patterns that are being currently rendered
field_187486_c,SHIELD_BASE_TEXTURE,0,
field_187487_d,BANNER_BASE_TEXTURE,0,
field_187499_a,blockColors,0,
field_187500_a,blockColors,0,
field_187501_d,atlasSpriteWaterOverlay,0,
field_187505_a,REGISTRY,2,
field_187506_b,soundName,2,
field_187507_c,soundEventId,2,
field_187509_d,sprite,0,
field_187511_aA,ENTITY_EGG_THROW,2,
field_187512_aB,ENTITY_ELDER_GUARDIAN_AMBIENT,2,
field_187513_aC,ENTITY_ELDERGUARDIAN_AMBIENTLAND,2,
field_187514_aD,ENTITY_ELDER_GUARDIAN_CURSE,2,
field_187515_aE,ENTITY_ELDER_GUARDIAN_DEATH,2,
field_187516_aF,ENTITY_ELDER_GUARDIAN_DEATH_LAND,2,
field_187517_aG,ENTITY_ELDER_GUARDIAN_HURT,2,
field_187518_aH,ENTITY_ELDER_GUARDIAN_HURT_LAND,2,
field_187519_aI,BLOCK_ENDERCHEST_CLOSE,2,
field_187520_aJ,BLOCK_ENDERCHEST_OPEN,2,
field_187521_aK,ENTITY_ENDERDRAGON_AMBIENT,2,
field_187522_aL,ENTITY_ENDERDRAGON_DEATH,2,
field_187523_aM,ENTITY_ENDERDRAGON_FIREBALL_EPLD,2,
field_187524_aN,ENTITY_ENDERDRAGON_FLAP,2,
field_187525_aO,ENTITY_ENDERDRAGON_GROWL,2,
field_187526_aP,ENTITY_ENDERDRAGON_HURT,2,
field_187527_aQ,ENTITY_ENDERDRAGON_SHOOT,2,
field_187528_aR,ENTITY_ENDEREYE_LAUNCH,2,
field_187529_aS,ENTITY_ENDERMEN_AMBIENT,2,
field_187530_aT,ENTITY_ENDERMEN_DEATH,2,
field_187531_aU,ENTITY_ENDERMEN_HURT,2,
field_187532_aV,ENTITY_ENDERMEN_SCREAM,2,
field_187533_aW,ENTITY_ENDERMEN_STARE,2,
field_187534_aX,ENTITY_ENDERMEN_TELEPORT,2,
field_187535_aY,ENTITY_ENDERMITE_AMBIENT,2,
field_187536_aZ,ENTITY_ENDERMITE_DEATH,2,
field_187537_bA,ENTITY_GENERIC_EAT,2,
field_187538_aa,ENTITY_CHICKEN_STEP,2,
field_187539_bB,ENTITY_GENERIC_EXPLODE,2,
field_187540_ab,BLOCK_CHORUS_FLOWER_DEATH,2,
field_187541_bC,ENTITY_GENERIC_EXTINGUISH_FIRE,2,
field_187542_ac,BLOCK_CHORUS_FLOWER_GROW,2,
field_187543_bD,ENTITY_GENERIC_HURT,2,
field_187544_ad,ITEM_CHORUS_FRUIT_TELEPORT,2,
field_187545_bE,ENTITY_GENERIC_SMALL_FALL,2,
field_187546_ae,BLOCK_CLOTH_BREAK,2,
field_187547_bF,ENTITY_GENERIC_SPLASH,2,
field_187548_af,BLOCK_CLOTH_FALL,2,
field_187549_bG,ENTITY_GENERIC_SWIM,2,
field_187550_ag,BLOCK_CLOTH_HIT,2,
field_187551_bH,ENTITY_GHAST_AMBIENT,2,
field_187552_ah,BLOCK_CLOTH_PLACE,2,
field_187553_bI,ENTITY_GHAST_DEATH,2,
field_187554_ai,BLOCK_CLOTH_STEP,2,
field_187555_bJ,ENTITY_GHAST_HURT,2,
field_187556_aj,BLOCK_COMPARATOR_CLICK,2,
field_187557_bK,ENTITY_GHAST_SHOOT,2,
field_187558_ak,ENTITY_COW_AMBIENT,2,
field_187559_bL,ENTITY_GHAST_WARN,2,
field_187560_al,ENTITY_COW_DEATH,2,
field_187561_bM,BLOCK_GLASS_BREAK,2,
field_187562_am,ENTITY_COW_HURT,2,
field_187563_bN,BLOCK_GLASS_FALL,2,
field_187564_an,ENTITY_COW_MILK,2,
field_187565_bO,BLOCK_GLASS_HIT,2,
field_187566_ao,ENTITY_COW_STEP,2,
field_187567_bP,BLOCK_GLASS_PLACE,2,
field_187568_ap,ENTITY_CREEPER_DEATH,2,
field_187569_bQ,BLOCK_GLASS_STEP,2,
field_187570_aq,ENTITY_CREEPER_HURT,2,
field_187571_bR,BLOCK_GRASS_BREAK,2,
field_187572_ar,ENTITY_CREEPER_PRIMED,2,
field_187573_bS,BLOCK_GRASS_FALL,2,
field_187574_as,BLOCK_DISPENSER_DISPENSE,2,
field_187575_bT,BLOCK_GRASS_HIT,2,
field_187576_at,BLOCK_DISPENSER_FAIL,2,
field_187577_bU,BLOCK_GRASS_PLACE,2,
field_187578_au,BLOCK_DISPENSER_LAUNCH,2,
field_187579_bV,BLOCK_GRASS_STEP,2,
field_187580_av,ENTITY_DONKEY_AMBIENT,2,
field_187581_bW,BLOCK_GRAVEL_BREAK,2,
field_187582_aw,ENTITY_DONKEY_ANGRY,2,
field_187583_bX,BLOCK_GRAVEL_FALL,2,
field_187584_ax,ENTITY_DONKEY_CHEST,2,
field_187585_bY,BLOCK_GRAVEL_HIT,2,
field_187586_ay,ENTITY_DONKEY_DEATH,2,
field_187587_bZ,BLOCK_GRAVEL_PLACE,2,
field_187588_az,ENTITY_DONKEY_HURT,2,
field_187589_cA,ENTITY_HOSTILE_SMALL_FALL,2,
field_187590_ba,ENTITY_ENDERMITE_HURT,2,
field_187591_cB,ENTITY_HOSTILE_SPLASH,2,
field_187592_bb,ENTITY_ENDERMITE_STEP,2,
field_187593_cC,ENTITY_HOSTILE_SWIM,2,
field_187594_A,ENTITY_BLAZE_AMBIENT,2,
field_187595_bc,ENTITY_ENDERPEARL_THROW,2,
field_187596_cD,ENTITY_IRONGOLEM_ATTACK,2,
field_187597_B,ENTITY_BLAZE_BURN,2,
field_187598_bd,BLOCK_END_GATEWAY_SPAWN,2,
field_187599_cE,ENTITY_IRONGOLEM_DEATH,2,
field_187600_C,ENTITY_BLAZE_DEATH,2,
field_187601_be,ENTITY_EXPERIENCE_BOTTLE_THROW,2,
field_187602_cF,ENTITY_IRONGOLEM_HURT,2,
field_187603_D,ENTITY_BLAZE_HURT,2,
field_187604_bf,ENTITY_EXPERIENCE_ORB_PICKUP,2,
field_187605_cG,ENTITY_IRONGOLEM_STEP,2,
field_187606_E,ENTITY_BLAZE_SHOOT,2,
field_187608_cH,BLOCK_IRON_DOOR_CLOSE,2,
field_187609_F,ENTITY_BOBBER_SPLASH,2,
field_187610_bh,BLOCK_FENCE_GATE_CLOSE,2,
field_187611_cI,BLOCK_IRON_DOOR_OPEN,2,
field_187612_G,ENTITY_BOBBER_THROW,2,
field_187613_bi,BLOCK_FENCE_GATE_OPEN,2,
field_187614_cJ,BLOCK_IRON_TRAPDOOR_CLOSE,2,
field_187615_H,ITEM_BOTTLE_FILL,2,
field_187616_bj,ITEM_FIRECHARGE_USE,2,
field_187617_cK,BLOCK_IRON_TRAPDOOR_OPEN,2,
field_187618_I,ITEM_BOTTLE_FILL_DRAGONBREATH,2,
field_187619_bk,ENTITY_FIREWORK_BLAST,2,
field_187620_cL,ENTITY_ITEMFRAME_ADD_ITEM,2,
field_187621_J,BLOCK_BREWING_STAND_BREW,2,
field_187622_bl,ENTITY_FIREWORK_BLAST_FAR,2,
field_187623_cM,ENTITY_ITEMFRAME_BREAK,2,
field_187624_K,ITEM_BUCKET_EMPTY,2,
field_187625_bm,ENTITY_FIREWORK_LARGE_BLAST,2,
field_187626_cN,ENTITY_ITEMFRAME_PLACE,2,
field_187627_L,ITEM_BUCKET_EMPTY_LAVA,2,
field_187628_bn,ENTITY_FIREWORK_LARGE_BLAST_FAR,2,
field_187629_cO,ENTITY_ITEMFRAME_REMOVE_ITEM,2,
field_187630_M,ITEM_BUCKET_FILL,2,
field_187631_bo,ENTITY_FIREWORK_LAUNCH,2,
field_187632_cP,ENTITY_ITEMFRAME_ROTATE_ITEM,2,
field_187633_N,ITEM_BUCKET_FILL_LAVA,2,
field_187634_bp,ENTITY_FIREWORK_SHOOT,2,
field_187635_cQ,ENTITY_ITEM_BREAK,2,
field_187636_O,ENTITY_CAT_AMBIENT,2,
field_187637_bq,ENTITY_FIREWORK_TWINKLE,2,
field_187638_cR,ENTITY_ITEM_PICKUP,2,
field_187639_P,ENTITY_CAT_DEATH,2,
field_187640_br,ENTITY_FIREWORK_TWINKLE_FAR,2,
field_187641_cS,BLOCK_LADDER_BREAK,2,
field_187642_Q,ENTITY_CAT_HURT,2,
field_187643_bs,BLOCK_FIRE_AMBIENT,2,
field_187644_cT,BLOCK_LADDER_FALL,2,
field_187645_R,ENTITY_CAT_PURR,2,
field_187646_bt,BLOCK_FIRE_EXTINGUISH,2,
field_187647_cU,BLOCK_LADDER_HIT,2,
field_187648_S,ENTITY_CAT_PURREOW,2,
field_187649_bu,ITEM_FLINTANDSTEEL_USE,2,
field_187650_cV,BLOCK_LADDER_PLACE,2,
field_187651_T,BLOCK_CHEST_CLOSE,2,
field_187652_bv,BLOCK_FURNACE_FIRE_CRACKLE,2,
field_187653_cW,BLOCK_LADDER_STEP,2,
field_187654_U,BLOCK_CHEST_LOCKED,2,
field_187655_bw,ENTITY_GENERIC_BIG_FALL,2,
field_187656_cX,BLOCK_LAVA_AMBIENT,2,
field_187657_V,BLOCK_CHEST_OPEN,2,
field_187658_bx,ENTITY_GENERIC_BURN,2,
field_187659_cY,BLOCK_LAVA_EXTINGUISH,2,
field_187660_W,ENTITY_CHICKEN_AMBIENT,2,
field_187661_by,ENTITY_GENERIC_DEATH,2,
field_187662_cZ,BLOCK_LAVA_POP,2,
field_187663_X,ENTITY_CHICKEN_DEATH,2,
field_187664_bz,ENTITY_GENERIC_DRINK,2,
field_187665_Y,ENTITY_CHICKEN_EGG,2,
field_187666_Z,ENTITY_CHICKEN_HURT,2,
field_187667_dA,MUSIC_END,2,
field_187668_ca,BLOCK_GRAVEL_STEP,2,
field_187669_dB,MUSIC_GAME,2,
